triggerDesc,actionDesc,freeOrLocked,isTriggerEco,isActionEco,isRuleEco
IF a smart device is switched off,", THEN stop the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a smart device is switched off,", THEN deactivate the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a smart device is switched off,", THEN deactivate the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a smart device is switched off,", THEN deactivate the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a smart device is switched off,", THEN deactivate the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a smart device is switched off,", THEN deactivate the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a smart device is switched off,", THEN deactivate the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a smart device is switched off,", THEN deactivate the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a smart device is switched off,", THEN deactivate the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a smart device is switched off,", THEN deactivate the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a smart device is switched off,", THEN deactivate the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN sets the fan to low speed.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN sets the fan to low speed.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN sets the fan to low speed.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN sets the fan to low speed.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN sets the fan to low speed.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN sets the fan to low speed.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN sets the fan to low speed.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN sets the fan to low speed.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN sets the fan to low speed.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN sets the fan to low speed.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN disable the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN disable the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN disable the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN disable the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN disable the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN disable the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN disable the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN disable the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN disable the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN disable the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN stop the AC unit.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN stop the AC unit.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN stop the AC unit.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN stop the AC unit.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN stop the AC unit.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN stop the AC unit.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN stop the AC unit.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN stop the AC unit.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN stop the AC unit.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN stop the AC unit.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN deactivate the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN deactivate the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN deactivate the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN deactivate the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN deactivate the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN deactivate the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN deactivate the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN deactivate the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN deactivate the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN deactivate the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn on the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn on the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn on the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn on the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn on the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn on the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn on the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn on the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn on the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn on the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN enable the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN enable the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN enable the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN enable the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN enable the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN enable the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN enable the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN enable the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN enable the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN enable the indicated timer.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn off the AC unit.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turn off the AC unit.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turn off the AC unit.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turn off the AC unit.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turn off the AC unit.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turn off the AC unit.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turn off the AC unit.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turn off the AC unit.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turn off the AC unit.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turn off the AC unit.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN start the air conditioner in a specific room in comfort mode.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN start the air conditioner in a specific room in comfort mode.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN start the air conditioner in a specific room in comfort mode.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN start the air conditioner in a specific room in comfort mode.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN start the air conditioner in a specific room in comfort mode.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN start the air conditioner in a specific room in comfort mode.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN start the air conditioner in a specific room in comfort mode.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN start the air conditioner in a specific room in comfort mode.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN start the air conditioner in a specific room in comfort mode.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN start the air conditioner in a specific room in comfort mode.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn off eco mode on the AC unit.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn off eco mode on the AC unit.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn off eco mode on the AC unit.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn off eco mode on the AC unit.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn off eco mode on the AC unit.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn off eco mode on the AC unit.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn off eco mode on the AC unit.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn off eco mode on the AC unit.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn off eco mode on the AC unit.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn off eco mode on the AC unit.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn off the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turn off the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turn off the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turn off the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turn off the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turn off the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turn off the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turn off the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turn off the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turn off the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns the AC unit display on.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns the AC unit display on.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns the AC unit display on.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns the AC unit display on.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns the AC unit display on.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns the AC unit display on.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns the AC unit display on.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns the AC unit display on.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns the AC unit display on.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns the AC unit display on.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN set the mode of the air conditioner to eco.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN set the mode of the air conditioner to eco.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN set the mode of the air conditioner to eco.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN set the mode of the air conditioner to eco.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN set the mode of the air conditioner to eco.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN set the mode of the air conditioner to eco.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN set the mode of the air conditioner to eco.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN set the mode of the air conditioner to eco.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN set the mode of the air conditioner to eco.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN set the mode of the air conditioner to eco.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turns on the air purifier.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns on the air purifier.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns on the air purifier.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns on the air purifier.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns on the air purifier.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns on the air purifier.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns on the air purifier.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns on the air purifier.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns on the air purifier.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns on the air purifier.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turn off the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn off the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn off the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn off the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn off the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn off the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn off the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn off the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn off the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn off the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turns off the air purifier.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns off the air purifier.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns off the air purifier.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns off the air purifier.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns off the air purifier.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns off the air purifier.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns off the air purifier.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns off the air purifier.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns off the air purifier.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN turns off the air purifier.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a routine is activated,", THEN change the AC unit mode to sleep.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN change the AC unit mode to sleep.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN change the AC unit mode to sleep.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN change the AC unit mode to sleep.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN change the AC unit mode to sleep.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN change the AC unit mode to sleep.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN change the AC unit mode to sleep.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN change the AC unit mode to sleep.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN change the AC unit mode to sleep.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN change the AC unit mode to sleep.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN stop the air conditioner in a chosen room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN stop the air conditioner in a chosen room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN stop the air conditioner in a chosen room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN stop the air conditioner in a chosen room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN stop the air conditioner in a chosen room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN stop the air conditioner in a chosen room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN stop the air conditioner in a chosen room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN stop the air conditioner in a chosen room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN stop the air conditioner in a chosen room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN stop the air conditioner in a chosen room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN turn on the air conditioner in a specified room in comfort mode.",FREE,NEUTRAL,ECO,ECO
