triggerDesc,actionDesc,freeOrLocked,isTriggerEco,isActionEco,isRuleEco
IF a routine is activated,", THEN disable eco mode on the AC unit.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN disable eco mode on the AC unit.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN disable eco mode on the AC unit.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN disable eco mode on the AC unit.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN disable eco mode on the AC unit.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN disable eco mode on the AC unit.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN disable eco mode on the AC unit.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN disable eco mode on the AC unit.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN stop the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN stop the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN stop the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN stop the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN stop the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN stop the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN stop the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN stop the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN stop the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF a routine is activated,", THEN stop the air conditioner in a specified room.",FREE,NEUTRAL,ECO,ECO
IF every day at a specified time,", THEN sets the fan to low speed.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN sets the fan to low speed.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN sets the fan to low speed.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN sets the fan to low speed.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN sets the fan to low speed.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN sets the fan to low speed.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN sets the fan to low speed.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN sets the fan to low speed.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN sets the fan to low speed.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN sets the fan to low speed.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN disable the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN disable the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN disable the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN disable the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN disable the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN disable the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN disable the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN disable the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN disable the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN disable the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN stop the AC unit.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN stop the AC unit.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN stop the AC unit.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN stop the AC unit.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN stop the AC unit.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN stop the AC unit.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN stop the AC unit.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN stop the AC unit.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN stop the AC unit.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN stop the AC unit.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN deactivate the air conditioner in a specified room.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN deactivate the air conditioner in a specified room.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN deactivate the air conditioner in a specified room.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN deactivate the air conditioner in a specified room.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN deactivate the air conditioner in a specified room.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN deactivate the air conditioner in a specified room.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN deactivate the air conditioner in a specified room.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN deactivate the air conditioner in a specified room.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN deactivate the air conditioner in a specified room.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN deactivate the air conditioner in a specified room.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn on the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn on the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn on the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn on the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn on the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn on the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn on the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn on the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn on the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn on the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN enable the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN enable the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN enable the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN enable the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN enable the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN enable the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN enable the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN enable the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN enable the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN enable the indicated timer.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn off the AC unit.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turn off the AC unit.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turn off the AC unit.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turn off the AC unit.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turn off the AC unit.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turn off the AC unit.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turn off the AC unit.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turn off the AC unit.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turn off the AC unit.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turn off the AC unit.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN start the air conditioner in a specific room in comfort mode.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN start the air conditioner in a specific room in comfort mode.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN start the air conditioner in a specific room in comfort mode.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN start the air conditioner in a specific room in comfort mode.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN start the air conditioner in a specific room in comfort mode.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN start the air conditioner in a specific room in comfort mode.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN start the air conditioner in a specific room in comfort mode.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN start the air conditioner in a specific room in comfort mode.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN start the air conditioner in a specific room in comfort mode.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN start the air conditioner in a specific room in comfort mode.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn off eco mode on the AC unit.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn off eco mode on the AC unit.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn off eco mode on the AC unit.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn off eco mode on the AC unit.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn off eco mode on the AC unit.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn off eco mode on the AC unit.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn off eco mode on the AC unit.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn off eco mode on the AC unit.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn off eco mode on the AC unit.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn off eco mode on the AC unit.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn off the air conditioner.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turn off the air conditioner.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turn off the air conditioner.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turn off the air conditioner.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turn off the air conditioner.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turn off the air conditioner.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turn off the air conditioner.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turn off the air conditioner.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turn off the air conditioner.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turn off the air conditioner.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns the AC unit display on.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns the AC unit display on.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns the AC unit display on.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns the AC unit display on.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns the AC unit display on.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns the AC unit display on.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns the AC unit display on.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns the AC unit display on.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns the AC unit display on.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns the AC unit display on.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN set the mode of the air conditioner to eco.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN set the mode of the air conditioner to eco.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN set the mode of the air conditioner to eco.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN set the mode of the air conditioner to eco.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN set the mode of the air conditioner to eco.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN set the mode of the air conditioner to eco.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN set the mode of the air conditioner to eco.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN set the mode of the air conditioner to eco.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN set the mode of the air conditioner to eco.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN set the mode of the air conditioner to eco.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turns on the air purifier.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns on the air purifier.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns on the air purifier.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns on the air purifier.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns on the air purifier.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns on the air purifier.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns on the air purifier.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns on the air purifier.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns on the air purifier.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns on the air purifier.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turn off the air conditioner in a specified room.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn off the air conditioner in a specified room.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn off the air conditioner in a specified room.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn off the air conditioner in a specified room.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn off the air conditioner in a specified room.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn off the air conditioner in a specified room.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn off the air conditioner in a specified room.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn off the air conditioner in a specified room.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn off the air conditioner in a specified room.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turn off the air conditioner in a specified room.",FREE,ECO,ECO,ECO
IF every day at a specified time,", THEN turns off the air purifier.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns off the air purifier.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns off the air purifier.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns off the air purifier.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns off the air purifier.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns off the air purifier.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns off the air purifier.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns off the air purifier.",FREE,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns off the air purifier.",FREE,ECO,NEUTRAL,ECO
