triggerDesc,actionDesc
IF event occurs relative to sunset,", THEN activate to a specified scene at minimum power ."
IF event occurs relative to sunset,", THEN activate to a specified scene at default power."
IF event occurs relative to sunset,", THEN activate to a specified scene at high power."
IF event occurs relative to sunset,", THEN activate to a specified scene to power saving mode."
IF event occurs relative to sunset,", THEN activate to a specified scene at moderate power."
IF event occurs relative to sunset,", THEN activate to a specified scene at boosted power."
IF everyone leaves the house,", THEN activate to a specified scene at low power."
IF everyone leaves the house,", THEN activate to a specified scene at medium power."
IF everyone leaves the house,", THEN activate to a specified scene at maximum power."
IF everyone leaves the house,", THEN activate to a specified scene at minimum power ."
IF everyone leaves the house,", THEN activate to a specified scene at default power."
IF everyone leaves the house,", THEN activate to a specified scene at high power."
IF everyone leaves the house,", THEN activate to a specified scene to power saving mode."
IF everyone leaves the house,", THEN activate to a specified scene at moderate power."
IF everyone leaves the house,", THEN activate to a specified scene at boosted power."
IF everyone leaves the house,", THEN turn on a device for a specific duration in eco mode."
IF everyone leaves the house,", THEN turn on a device for a specific duration in comfort mode."
IF everyone leaves the house,", THEN turn on a device for a specific duration in turbo mode."
IF everyone leaves the house,", THEN turn on a device for a specific duration in low power mode."
IF everyone leaves the house,", THEN turn on a device for a specific duration in default mode."
IF everyone leaves the house,", THEN turn on a device for a specific duration in maximum power."
IF everyone leaves the house,", THEN turn on a device for a specific duration in energy saving mode."
IF everyone leaves the house,", THEN turn on a device for a specific duration in auto mode."
IF everyone leaves the house,", THEN turn on a device for a specific duration in boost mode."
IF everyone leaves the house,", THEN set brightness at low power."
IF everyone leaves the house,", THEN set brightness at medium power."
IF everyone leaves the house,", THEN set brightness at maximum power."
IF everyone leaves the house,", THEN set brightness at minimum power ."
IF everyone leaves the house,", THEN set brightness at default power."
IF everyone leaves the house,", THEN set brightness at high power."
IF everyone leaves the house,", THEN set brightness to power saving mode."
IF everyone leaves the house,", THEN set brightness at moderate power."
IF everyone leaves the house,", THEN set brightness at boosted power."
IF everyone leaves the house,", THEN switch off a device after a specified amount of time."
IF everyone leaves the house,", THEN switch off a device after a while."
IF everyone leaves the house,", THEN switch off a device after a large amount of time."
IF everyone leaves the house,", THEN switch off a device after a fixed delay."
IF everyone leaves the house,", THEN switch off a device without delay."
IF everyone leaves the house,", THEN switch off a device after several hours."
IF everyone leaves the house,", THEN switch off a device after a defined period ."
IF everyone leaves the house,", THEN switch off a device immediately."
