id,triggerChannelTitle,triggerTitle,triggerDesc,actionChannelTitle,actionTitle,actionDesc,deviceCategory,originalTrigger,originalAction
B9ACnuGi,SurveyMonkey,New survey response,IF there is a new survey response,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This Trigger fires every time there is a new survey response for the survey you specify.,This Action will briefly turn your hue lights off then back on.
BAZELyRF,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,MagicLight WiFi,Turn lights off,", THEN turns off smart lights [ACTION_W].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.",This Action will turn your lights off.
BDQr784w,Twitter,New tweet by you with hashtag,IF you post a new tweet,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires every time you post a new tweet with a specific hashtag.,This Action will turn off your hue lights.
BGNyYf7F,Nest Protect,Smoke alarm emergency,IF Nest Protect detects dangerous smoke levels,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time the Nest Protect you specify detects dangerous smoke levels.,This Action will turn on your hue lights.
BGRqrAfs,Netatmo Weather Station,Wind speed rises above,IF the wind speed rises above a specified value,WiZ,Turn on / change light mode,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time the wind speed rises above a value you specify.,"This action will turn on the selected light(s). Optionally, a light mode or pre-defined color can be applied, as well as a level of dimming."
BGiHXUVQ,Total Connect 2.0,Total Connect security panel alarm detected,IF your Total Connect security panel receives an alarm,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,This trigger fires when my Total Connect security panel receives an alarm,This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
BGshvcnZ,Google Calendar,Any event starts,IF a set number of minutes before any Google Calendar event,Philips Hue,Turn on color loop,", THEN sets the color temperature of lights [ACTION_Y].",Light,This Trigger fires a set number of minutes before the starting time of any event on your Google Calendar. Note: The time in the ingredient will be based on the timezone set in Google Calendar.,This Action will turn on a slow color loop effect for your hue lights. NOTE: not compatible with hue lux bulbs.
BGuV5c7K,WeMo Light Switch,Switched off,IF your Wemo light switch is turned off,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires every time your WeMo Light Switch is turned off.,This Action will turn off your hue lights.
BHE7Tncu,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.",This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
BHZ6GCuD,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,WeMo Lighting,Turn off,", THEN turns off smart lights [ACTION_W].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.",Turns off the selected WeMo light. If it is already off it stays off.
BHrVPjZx,Weather Underground,Current condition changes to,IF the current weather condition changes,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,"This Trigger monitors changes in the current weather condition. When one of those conditions is met the Trigger fires. Currently only these simple conditions are supported: Rain, Snow, Cloudy, Clear. ",This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
BHru3bQ4,Date & Time,Every day at,IF every single day at a specific time,LIFX,Turn lights on,", THEN turns on smart lights [ACTION_X].",Light,This Trigger fires every single day at a specific time set by you.,This Action will turn your lights on.
BM7hVrjL,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,Philips Hue,Set a scene in a room,", THEN activates a lighting scene [ACTION_Y].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.","This Action well set a scene on your hue lights. NOTE: in order to add lights to a room, you must be using the newest version of the Hue app"
BNK3XADY,iHome Enhance,iHome Enhance button is pressed,IF a button is pressed,LIFX,Turn lights on,", THEN turns on smart lights [ACTION_X].",Light,This trigger fires when an iHome Enhance button is pressed,This Action will turn your lights on.
BNpEeSiX,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.",This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
BRs4QKi5,WeMo Light Switch,Long press,IF your Wemo light switch is turned on,Philips Hue,Toggle lights on/off,", THEN toggles the lights on or off [ACTION_Y].",Light,This Trigger fires every time your WeMo Light Switch is turned on or off with a long press over two seconds.,This Action will toggle your hue lights on or off.
BRvasUNJ,Amazon Alexa,Ask what's on your Shopping List,IF you ask Alexa what's on your shopping list,LIFX,Toggle lights on/off,", THEN toggles lights based on current state in [ACTION_X].",Light,This Trigger fires every time the you ask Alexa what's on your Shopping List.,"This Action will turn your lights off if they are on, and turn them on if they are off."
BTWDk9eS,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.",This Action will turn off your hue lights.
BUnmshZA,Weather Underground,Sunrise,IF within 15 minutes of sunrise in your location,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires within 15 minutes of the sunrise in your location.,This Action will turn off your hue lights.
BVQFk4ri,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.",This Action will turn on your hue lights.
BVc2ChQF,nemy,The amount of renewable generation in the grid changes,IF the amount of renewable generation in the grid changes,TP-Link Kasa,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,This trigger fires when the amount of renewable generation in the grid changes.,This action will change the color of a light bulb.
BVhH8UwR,Date & Time,Every day at,IF every single day at a specific time,WeMo Light Switch,Turn on,", THEN turns on a light switch [ACTION_Y].",Light,This Trigger fires every single day at a specific time set by you.,"This Action will turn a WeMo Light Switch on. If the WeMo Switch is already on, it will remain on."
BVkreEyb,Weather Underground,Current condition changes to,IF the current weather condition changes,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,"This Trigger monitors changes in the current weather condition. When one of those conditions is met the Trigger fires. Currently only these simple conditions are supported: Rain, Snow, Cloudy, Clear. ",This Action will briefly turn your hue lights off then back on.
BWTQ5AsE,YouTube,New channel membership,IF there is a new membership for your channel,Yeelight,Set brightness,", THEN adjusts the brightness of lights [ACTION_Z].",Light,This trigger fires when there is a new membership for your channel.,This Action will set your lights to a specified brightness.
