triggerDesc,actionDesc
IF the user exits a specified area,", THEN sets the thermostat target temperature continuously."
IF the user exits a specified area,", THEN resumes the programmed schedule for a specific amount of time."
IF the user exits a specified area,", THEN resumes the programmed schedule for a while."
IF the user exits a specified area,", THEN resumes the programmed schedule for the entire day."
IF the user exits a specified area,", THEN resumes the programmed schedule for a limited time."
IF the user exits a specified area,", THEN resumes the programmed schedule until stopped."
IF the user exits a specified area,", THEN resumes the programmed schedule indefinitely."
IF the user exits a specified area,", THEN resumes the programmed schedule temporarily."
IF the user exits a specified area,", THEN resumes the programmed schedule until manually changed."
IF the user exits a specified area,", THEN resumes the programmed schedule continuously."
IF the user exits a specified area,", THEN configures thermostat fan mode at low value."
IF the user exits a specified area,", THEN configures thermostat fan mode at medium value."
IF the user exits a specified area,", THEN configures thermostat fan mode at maximum value."
IF the user exits a specified area,", THEN configures thermostat fan mode at minimum value ."
IF the user exits a specified area,", THEN configures thermostat fan mode at default value."
IF the user exits a specified area,", THEN configures thermostat fan mode at high value."
IF the user exits a specified area,", THEN configures thermostat fan mode to power saving mode."
IF the user exits a specified area,", THEN configures thermostat fan mode at moderate value."
IF the user exits a specified area,", THEN configures thermostat fan mode at boosted value."
IF the user exits a specified area,", THEN sets home to eco mode."
IF the user exits a specified area,", THEN sets home to comfort mode."
IF the user exits a specified area,", THEN sets home to turbo mode."
IF the user exits a specified area,", THEN sets home to low power mode."
IF the user exits a specified area,", THEN sets home to default mode."
IF the user exits a specified area,", THEN sets home to maximum power."
IF the user exits a specified area,", THEN sets home to energy saving mode."
IF the user exits a specified area,", THEN sets home to auto mode."
IF the user exits a specified area,", THEN sets home to boost mode."
IF the user exits a specified area,", THEN sets cooling mode at low value."
IF the user exits a specified area,", THEN sets cooling mode at medium value."
IF the user exits a specified area,", THEN sets cooling mode at maximum value."
IF the user exits a specified area,", THEN sets cooling mode at minimum value ."
IF the user exits a specified area,", THEN sets cooling mode at default value."
